            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2450822.500000000, A.D. 1998-Jan-09 00:00:00.0000, -3.127578330897900E-01,  9.322818287746354E-01,  8.442447956451363E-06, -1.658492999620869E-02, -5.539884217059983E-03,  7.172904256715223E-08,
2450823.500000000, A.D. 1998-Jan-10 00:00:00.0000, -3.292929058462415E-01,  9.265979535480600E-01,  8.437430997154345E-06, -1.648442384723405E-02, -5.827547571410012E-03, -8.168008833082451E-08,
2450824.500000000, A.D. 1998-Jan-11 00:00:00.0000, -3.457251051358853E-01,  9.206273703418442E-01,  8.280720467092236E-06, -1.637918994482330E-02, -6.113300744375700E-03, -2.302210766641527E-07,
2450825.500000000, A.D. 1998-Jan-12 00:00:00.0000, -3.620497199327222E-01,  9.143719882568303E-01,  7.981317189532498E-06, -1.626925792442132E-02, -6.397145037397321E-03, -3.658248893800697E-07,
2450826.500000000, A.D. 1998-Jan-13 00:00:00.0000, -3.782620580064264E-01,  9.078337187745312E-01,  7.555622302665558E-06, -1.615463643463554E-02, -6.679073343828851E-03, -4.818324810160490E-07,
2450827.500000000, A.D. 1998-Jan-14 00:00:00.0000, -3.943574273375650E-01,  9.010144869524264E-01,  7.025848373484809E-06, -1.603531823002785E-02, -6.959064946602611E-03, -5.733124076282697E-07,
2450828.500000000, A.D. 1998-Jan-15 00:00:00.0000, -4.103311232947398E-01,  8.939162466004574E-01,  6.418237106483721E-06, -1.591128639519070E-02, -7.237082839124070E-03, -6.371287129948863E-07,
2450829.500000000, A.D. 1998-Jan-16 00:00:00.0000, -4.261784220597567E-01,  8.865409967967633E-01,  5.761325888267015E-06, -1.578252040262390E-02, -7.513073682586598E-03, -6.717850159183397E-07,
2450830.500000000, A.D. 1998-Jan-17 00:00:00.0000, -4.418945795474078E-01,  8.788907973429240E-01,  5.084450314582449E-06, -1.564900089623763E-02, -7.786969830045388E-03, -6.771246047897999E-07,
2450831.500000000, A.D. 1998-Jan-18 00:00:00.0000, -4.574748341977741E-01,  8.709677815588207E-01,  4.416576727289245E-06, -1.551071260199922E-02, -8.058692448205951E-03, -6.539868595007939E-07,
2450832.500000000, A.D. 1998-Jan-19 00:00:00.0000, -4.729144117049859E-01,  8.627741658337217E-01,  3.785462192519407E-06, -1.536764532308120E-02, -8.328154726905372E-03, -6.039085591993318E-07,
2450833.500000000, A.D. 1998-Jan-20 00:00:00.0000, -4.882085299231886E-01,  8.543122562726903E-01,  3.217064422133148E-06, -1.521979338280774E-02, -8.595264366863758E-03, -5.289300797088102E-07,
2450834.500000000, A.D. 1998-Jan-21 00:00:00.0000, -5.033524026758026E-01,  8.455844534505418E-01,  2.735079321502025E-06, -1.506715409532700E-02, -8.859924808987481E-03, -4.315368239933405E-07,
2450835.500000000, A.D. 1998-Jan-22 00:00:00.0000, -5.183412418299786E-01,  8.365932566983473E-01,  2.360465884173437E-06, -1.490972594513867E-02, -9.122034907592768E-03, -3.147425189133931E-07,
2450836.500000000, A.D. 1998-Jan-23 00:00:00.0000, -5.331702577204320E-01,  8.273412695427935E-01,  2.110821699720054E-06, -1.474750724367296E-02, -9.381486953575675E-03, -1.823005347798622E-07,
2450837.500000000, A.D. 1998-Jan-24 00:00:00.0000, -5.478346588343976E-01,  8.178312078943103E-01,  1.999498366983601E-06, -1.458049615496144E-02, -9.638163209794775E-03, -3.900321168234496E-08,
